Map 08: Starport Headquarters
8:80:10000:level8:16:6
0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,80:40:0:0:0::0:3:0:0:0:true:true,80:40:0:0:0::0:3:0:0:0:true:true,80:13:0:0:0::0:3:0:0:0:true:true,80:13:0:0:0::0:3:0:0:0:true:true,80:40:0:0:0::0:3:0:0:0:true:true,80:40:0:0:0::0:3:0:0:0:true:true,80:13:0:0:0::0:3:0:0:0:true:true,80:13:0:0:0::0:3:0:0:0:true:true,80:40:0:0:0::0:3:0:0:0:true:true,80:40:0:0:0::0:3:0:0:0:true:true,80:13:0:0:0::0:3:0:0:0:true:true,80:13:0:0:0::0:3:0:0:0:true:true,80:40:0:0:0::0:3:0:0:0:true:true,80:40:0:0:0::0:3:0:0:0:true:true,80:13:0:0:0::0:3:0:0:0:true:true,80:13:0:0:0::0:3:0:0:0:true:true,80:40:0:0:0::0:3:0:0:0:true:true,80:40:0:0:0::0:3:0:0:0:true:true,80:24:0:0:0::0:3:0:0:0:true:true,80:27:0:0:0::0:3:0:0:0:true:true,80:27:0:0:0::0:3:0:0:0:true:true,80:27:0:0:0::0:3:0:0:0:true:true,80:27:0:0:0::0:3:0:0:0:true:true,80:27:0:0:0::0:3:0:0:0:true:true,80:27:0:0:0::0:3:0:0:0:true:true,80:27:0:0:0::0:3:0:0:0:true:true,80:27:0:0:0::0:3:0:0:0:true:true,80:27:0:0:0::0:3:0:0:0:true:true,80:27:0:0:0::0:3:0:0:0:true:true,80:27:0:0:0::0:3:0:0:0:true:true,80:27:0:0:0::0:3:0:0:0:true:true,80:27:0:0:0::0:3:0:0:0:true:true,80:27:0:0:0::0:3:0:0:0:true:true,80:27:0:0:0::0:3:0:0:0:true:true,80:27:0:0:0::0:3:0:0:0:true:true,80:27:0:0:0::0:3:0:0:0:true:true,80:27:0:0:0::0:3:0:0:0:true:true,80:27:0:0:0::0:3:0:0:0:true:true,80:27:0:0:0::0:3:0:0:0:true:true,80:27:0:0:0::0:3:0:0:0:true:true,80:27:0:0:0::0:3:0:0:0:true:true,80:27:0:0:0::0:3:0:0:0:true:true,80:27:0:0:0::0:3:0:0:0:true:true,80:27:0:0:0::0:3:0:0:0:true:true,80:27:0:0:0::0:3:0:0:0:true:true,80:27:0:0:0::0:3:0:0:0:true:true,80:27:0:0:0::0:3:0:0:0:true:true,0:100:0:0:0:0:0:0,
80:27:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,80:40:0:0:0::0:3:0:0:0:true:true,80:40:65:0:2::0:12:0:0:0:true:true,80:13:65:0:2::0:12:0:0:0:true:true,80:13:65:0:2::0:12:0:0:0:true:true,80:40:65:0:2::0:12:0:0:0:true:true,80:40:65:0:2::0:12:0:0:0:true:true,80:13:65:0:2::0:12:0:0:0:true:true,80:13:65:0:2::0:12:0:0:0:true:true,80:40:65:0:2::0:12:0:0:0:true:true,80:40:65:0:2::0:12:0:0:0:true:true,80:13:65:0:2::0:12:0:0:0:true:true,80:13:65:0:2::0:12:0:0:0:true:true,80:40:65:0:2::0:12:0:0:0:true:true,80:40:65:0:2::0:12:0:0:0:true:true,80:13:65:0:2::0:12:0:0:0:true:true,80:13:65:0:2::0:12:0:0:0:true:true,80:40:65:0:2::0:12:0:0:0:true:true,80:40:65:0:2::0:12:0:0:0:true:true,80:24:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:12:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:44:180:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,80:27:0:0:0::0:3:0:0:0:true:true,0:100:0:0:0:0:0:0,
80:27:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,48:40:65:0:2::0:12:0:0:0:true:true,48:40:65:0:2::0:12:0:0:0:true:true,48:40:65:0:2::0:12:0:0:0:true:true,48:40:65:0:2::0:12:0:0:0:true:true,48:40:65:0:2::0:12:0:0:0:true:true,48:40:65:0:2::0:12:0:0:0:true:true,48:40:65:0:2::0:12:0:0:0:true:true,48:40:65:0:2::0:12:0:0:0:true:true,48:40:65:0:2::0:12:0:0:0:true:true,48:40:65:0:2::0:12:0:0:0:true:true,48:40:65:0:2::0:12:0:0:0:true:true,48:40:65:0:2::0:12:0:0:0:true:true,48:40:65:0:2::0:12:0:0:0:true:true,48:40:65:0:2::0:12:0:0:0:true:true,48:40:65:0:2::0:12:0:0:0:true:true,48:40:65:0:2::0:12:0:0:0:true:true,48:40:65:0:2::0:12:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:12:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:32:180:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:30:180:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,80:4:0:0:0::0:3:0:0:0:true:true,80:4:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,80:27:0:0:0::0:3:0:0:0:true:true,0:100:0:0:0:0:0:0,
80:27:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:44:180:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:44:180:0::0:3:0:0:0:true:true,0:0:44:180:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:12:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:57:180:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,80:4:0:0:0::0:3:0:0:0:true:true,80:17:0:0:0::0:3:0:0:0:true:true,80:17:0:0:0::0:3:0:0:0:true:true,80:4:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,80:27:0:0:0::0:3:0:0:0:true:true,0:100:0:0:0:0:0:0,
80:27:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:44:180:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:44:180:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:28:180:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:44:180:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:12:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:12:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:44:180:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:32:180:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,80:4:0:0:0::0:3:0:0:0:true:true,80:17:0:0:0::0:3:0:0:0:true:true,80:17:0:0:0::0:3:0:0:0:true:true,80:4:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,80:27:0:0:0::0:3:0:0:0:true:true,0:100:0:0:0:0:0:0,
80:27:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:60:180:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:44:180:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:12:0:0:0:true:true,0:0:0:0:0::0:12:0:0:0:true:true,0:0:0:0:0::0:12:0:0:0:true:true,0:0:0:0:0::0:12:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:44:180:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,80:4:0:0:0::0:3:0:0:0:true:true,80:4:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:32:180:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,80:27:0:0:0::0:3:0:0:0:true:true,0:100:0:0:0:0:0:0,
80:27:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:62:180:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:55:180:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:49:180:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,80:27:0:0:0::0:3:0:0:0:true:true,0:100:0:0:0:0:0:0,
80:27:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:2:180:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:51:180:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:44:180:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:2:180:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:62:180:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:44:180:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,80:27:0:0:0::0:3:0:0:0:true:true,0:100:0:0:0:0:0:0,
80:27:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:57:180:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,80:27:0:0:0::0:3:0:0:0:true:true,0:100:0:0:0:0:0:0,
80:27:0:0:0::0:3:0:0:0:true:true,0:0:30:180:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:38:180:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,80:4:0:0:0::0:3:0:0:0:true:true,80:4:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,80:27:0:0:0::0:3:0:0:0:true:true,0:100:0:0:0:0:0:0,
80:27:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:69:180:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,80:4:0:0:0::0:3:0:0:0:true:true,80:17:0:0:0::0:3:0:0:0:true:true,80:17:0:0:0::0:3:0:0:0:true:true,80:4:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,0:0:0:0:0::0:3:0:0:0:true:true,80:27:0:0:0::0:3:0:0:0:true:true,0:100:0:0:0:0:0:0,
