Map 7: Experimentation Labs
7:48:10000:level7:3:5
0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:64:90:2::0:3,0:0:0:0:0::0:3,24:27:0:0:0::0:3,24:27:0:0:0::0:3,24:27:0:0:0::0:3,24:27:0:0:0::0:3,24:27:0:0:0::0:3,24:27:0:0:0::0:3,24:27:0:0:0::0:3,24:27:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,24:37:0:0:0::0:3,24:37:0:0:0::0:3,24:37:0:0:0::0:3,24:37:0:0:0::0:3,24:37:0:0:0::0:3,24:37:0:0:0::0:3,24:37:0:0:0::0:3,24:37:0:0:0::0:3,24:37:0:0:0::0:3,24:37:0:0:0::0:3,24:37:0:0:0::0:3,24:37:0:0:0::0:3,24:37:0:0:0::0:3,24:37:0:0:0::0:3,24:37:0:0:0::0:3,24:37:0:0:0::0:3,24:37:0:0:0::0:3,24:37:0:0:0::0:3,24:37:0:0:0::0:3,24:37:0:0:0::0:3,24:37:0:0:0::0:3,24:37:0:0:0::0:3,24:37:0:0:0::0:3,24:37:0:0:0::0:3,24:37:0:0:0::0:3,24:37:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:100:0:0:0:0:0:0,
0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,24:35:0:0:0::0:3,8:16:4:180:2::0:3,6:16:0:0:0::0:3,24:35:0:0:0::0:3,0:0:0:0:0::0:3,4:19:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:69:180:0::0:3,24:35:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,24:37:0:0:0::0:3,0:0:0:0:0::0:3,0:0:64:0:4::0:3,0:0:36:180:0::0:3,0:0:42:180:0::0:3,0:0:58:0:0::0:3,0:0:64:0:4::0:3,0:0:64:0:4::0:3,0:0:58:180:0::0:3,24:37:0:0:0::0:3,0:0:32:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:31:0:0::0:3,0:0:0:0:0::0:3,48:37:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:69:180:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:44:180:0::0:3,48:37:65:180:5::0:3,0:0:17:180:0::0:3,48:37:0:0:0::0:3,2:22:61:0:0::0:3,2:22:44:0:0::0:3,0:0:17:270:0::0:3,48:39:0:0:0::0:3,0:100:0:0:0:0:0:0,
0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,24:35:0:0:0::0:3,6:16:0:0:0::0:3,4:16:0:0:0::0:3,2:16:0:0:0::0:3,24:35:0:0:0::0:3,0:0:0:0:0::0:3,18:35:0:0:0::0:3,0:0:69:180:0::0:3,0:0:0:0:0::0:3,24:35:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,24:37:0:0:0::0:3,0:0:34:180:0::0:3,0:0:64:0:4::0:3,0:0:36:180:0::0:3,0:0:42:180:0::0:3,0:0:58:180:0::0:3,0:0:64:0:4::0:3,0:0:64:0:4::0:3,0:0:3:180:0::0:3,24:37:0:0:0::0:3,0:0:32:0:0::0:3,0:0:18:0:0::0:3,0:0:2:0:0::0:3,0:0:0:0:0::0:3,0:0:18:90:0::0:3,0:0:0:0:0::0:3,0:0:57:0:0::0:3,48:37:0:0:0::0:3,0:0:44:180:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:44:180:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,48:37:65:180:5::0:3,0:0:17:180:0::0:3,48:37:0:0:0::0:3,12:42:0:0:0::0:3,12:41:0:0:0::0:3,48:39:0:0:0::0:3,0:0:0:0:0::0:3,0:100:0:0:0:0:0:0,
0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,24:35:0:0:0::0:3,2:16:0:0:0::0:3,2:16:0:0:0::0:3,0:0:69:180:0::0:3,24:35:0:0:0::0:3,0:0:69:180:0::0:3,24:35:0:0:0::0:3,0:0:0:0:0::0:3,24:35:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,24:37:0:0:0::0:3,0:0:0:0:0::0:3,0:0:64:0:4::0:3,0:0:36:180:0::0:3,0:0:42:180:0::0:3,0:0:58:0:0::0:3,0:0:64:0:4::0:3,0:0:64:0:4::0:3,0:0:58:180:0::0:3,24:37:0:0:0::0:3,0:0:32:0:0::0:3,0:0:0:0:0::0:3,0:0:31:0:0::0:3,0:0:0:0:0::0:3,0:0:18:270:0::0:3,0:0:0:0:0::0:3,0:0:2:0:0::0:3,48:37:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:62:180:0::0:3,0:0:1:180:0::0:3,0:0:62:180:0::0:3,0:0:0:0:0::0:3,48:37:65:180:5::0:3,0:0:17:180:0::0:3,48:37:0:0:0::0:3,48:39:0:0:0::0:3,48:39:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:100:0:0:0:0:0:0,
0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,24:35:0:0:0::0:3,0:0:0:0:0::0:3,18:35:0:0:0::0:3,0:0:33:90:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,24:35:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,24:37:0:0:0::0:3,24:37:0:0:0::0:3,24:37:0:0:0::0:3,24:37:65:0:4::0:3,24:37:0:0:0::0:3,24:37:65:0:4::0:3,24:37:65:0:4::0:3,24:37:0:0:0::0:3,24:37:0:0:0::0:3,24:37:0:0:0::0:3,24:37:0:0:0::0:3,24:37:0:0:0::0:3,24:37:0:0:0::0:3,24:37:0:0:0::0:3,24:37:0:0:0::0:3,24:37:0:0:0::0:3,24:37:0:0:0::0:3,48:37:0:0:0::0:3,48:37:0:0:0::0:3,48:37:0:0:0::0:3,48:37:0:0:0::0:3,48:37:0:0:0::0:3,48:37:0:0:0::0:3,48:37:0:0:0::0:3,48:37:0:0:0::0:3,48:37:0:0:0::0:3,48:37:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:100:0:0:0:0:0:0,
0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,24:35:0:0:0::0:3,0:0:69:180:0::0:3,0:0:60:90:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:69:180:0::0:3,24:35:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,24:1:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,24:1:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:100:0:0:0:0:0:0,
0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,24:35:0:0:0::0:3,0:0:0:0:0::0:3,24:35:0:0:0::0:3,0:0:69:180:0::0:3,0:0:69:180:0::0:3,24:35:0:0:0::0:3,0:0:0:0:0::0:3,18:35:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,24:1:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,24:1:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:100:0:0:0:0:0:0,
0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,24:35:0:0:0::0:3,24:35:0:0:0::0:3,24:35:0:0:0::0:3,24:35:0:0:0::0:3,24:35:0:0:0::0:3,24:35:0:0:0::0:3,24:35:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,24:1:0:0:0::0:3,18:1:0:0:0::6:3,18:1:0:0:0::6:3,24:1:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,24:23:0:0:0::0:3,24:23:0:0:0::0:3,24:23:0:0:0::0:3,24:23:0:0:0::0:3,24:23:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:100:0:0:0:0:0:0,
0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,24:27:0:0:0::0:3,24:27:0:0:0::0:3,24:27:0:0:0::0:3,24:27:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,24:40:0:0:0::0:3,0:0:0:0:0::0:3,0:0:54:90:7::0:3,0:0:54:90:7::0:3,0:0:0:0:0::0:3,24:40:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,24:27:0:0:0::0:3,24:27:0:0:0::0:3,24:27:0:0:0::0:3,24:27:0:0:0::0:3,24:23:0:0:0::0:3,0:0:50:90:0::0:3,0:0:69:90:0::0:3,0:0:0:0:0::0:3,0:0:38:90:0::0:3,24:23:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:100:0:0:0:0:0:0,
0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,24:27:0:0:0::0:3,0:0:29:0:0::0:3,0:0:2:0:0::0:3,0:0:29:0:0::0:3,24:27:0:0:0::0:3,24:40:0:0:0::0:3,4:5:50:180:0::0:3,0:0:48:180:6::0:3,0:0:48:180:6::0:3,0:0:48:180:6::0:3,0:0:48:180:6::0:3,4:5:50:180:0::0:3,24:40:0:0:0::0:3,24:27:0:0:0::0:3,0:0:29:0:0::0:3,0:0:2:0:0::0:3,0:0:29:0:0::0:3,24:27:0:0:0::0:3,0:0:56:90:0::0:3,0:0:69:90:0::0:3,0:0:0:0:0::0:3,0:0:69:90:0::0:3,0:0:0:0:0::0:3,24:23:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:100:0:0:0:0:0:0,
0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,24:27:0:0:0::0:3,0:0:18:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,24:40:65:180:6::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,24:40:65:180:6::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:18:180:0::0:3,24:23:11:90:0::0:12,0:0:20:90:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:35:90:0::0:3,24:23:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:100:0:0:0:0:0:0,
0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,24:27:0:0:0::0:3,0:0:18:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,24:40:65:180:6::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,24:4:9:180:0::0:3,24:4:9:180:0::0:3,24:4:9:180:0::0:3,24:4:9:180:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,24:40:65:180:6::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:18:180:0::0:3,24:27:0:0:0::0:3,0:0:69:90:0::0:3,0:0:0:0:0::0:3,0:0:69:90:0::0:3,0:0:0:0:0::0:3,0:0:69:90:0::0:3,24:23:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:100:0:0:0:0:0:0,
0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,24:27:0:0:0::0:3,0:0:29:0:0::0:3,0:0:2:0:0::0:3,0:0:29:0:0::0:3,24:27:0:0:0::0:3,24:40:0:0:0::0:3,0:0:0:0:0::0:3,24:4:9:180:0::0:3,4:15:51:180:7::0:3,4:15:49:180:7::0:3,24:4:9:180:0::0:3,0:0:0:0:0::0:3,24:40:0:0:0::0:3,24:27:0:0:0::0:3,0:0:29:0:0::0:3,0:0:2:0:0::0:3,0:0:29:0:0::0:3,24:27:0:0:0::0:3,0:0:0:0:0::0:3,0:0:69:90:0::0:3,0:0:0:0:0::0:3,0:0:69:90:0::0:3,0:0:0:0:0::0:3,24:23:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:100:0:0:0:0:0:0,
0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,24:27:0:0:0::0:3,24:27:0:0:0::0:3,24:27:0:0:0::0:3,24:27:0:0:0::0:3,0:0:0:0:0::0:3,0:0:64:0:7::0:3,24:40:0:0:0::0:3,0:0:0:0:0::0:3,0:0:37:180:0::0:3,0:0:38:180:0::0:3,0:0:0:0:0::0:3,24:40:0:0:0::0:3,0:0:64:0:7::0:3,0:0:0:0:0::0:3,24:27:0:0:0::0:3,24:27:0:0:0::0:3,24:27:0:0:0::0:3,24:27:0:0:0::0:3,0:0:3:90:0::0:3,0:0:69:90:0::0:3,0:0:69:90:0::0:3,0:0:0:0:0::0:3,0:0:61:90:0::0:3,24:23:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:100:0:0:0:0:0:0,
0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,24:40:0:0:0::0:3,24:40:65:0:7::0:3,24:40:65:0:7::0:3,24:40:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,24:23:0:0:0::0:3,24:23:0:0:0::0:3,24:23:0:0:0::0:3,24:23:0:0:0::0:3,24:23:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:100:0:0:0:0:0:0,
0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,24:35:0:0:0::0:3,24:35:0:0:0::0:3,24:35:0:0:0::0:3,24:35:0:0:0::0:3,24:35:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,24:35:0:0:0::0:3,0:0:19:270:0::0:3,0:0:19:270:0::0:3,24:35:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:0:0:0:0::0:3,0:100:0:0:0:0:0:0,
